%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1485999164025536835,2.0,0.0,0.0,0.0,0.0,0.504771251678
1485999164029422200,2.0,0.0,0.0,0.0,0.0,0.57406047821
1485999164033738033,2.0,0.0,0.0,0.0,0.0,0.623544445038
1485999164037788658,2.0,0.0,0.0,0.0,0.0,0.69283367157
1485999164041784544,2.0,0.0,0.0,0.0,0.0,0.742317581177
1485999164045635794,2.0,0.0,0.0,0.0,0.0,0.791801490784
1485999164049726054,2.0,0.0,0.0,0.0,0.0,0.841285457611
1485999164053527252,2.0,0.0,0.0,0.0,0.0,0.890769367218
1485999164058025533,2.0,0.0,0.0,0.0,0.0,0.96
1485999164369870637,1.93823051453,0.0,0.0,0.0,0.0,0.96
1485999164373642616,1.21658980846,0.0,0.0,0.0,0.0,0.96
1485999164377770012,0.0825220495462,0.0,0.0,0.0,0.0,0.96
1485999164381551627,-0.0205694753677,0.0,0.0,0.0,0.0,0.96
1485999164385478085,-0.0,0.0,0.0,0.0,0.0,0.96
1485999164457561575,-0.0,0.0,0.0,0.0,0.0,0.623544445038
1485999164461424075,-0.0,0.0,0.0,0.0,0.0,-0.0
1485999164465513554,-0.0,0.0,0.0,0.0,0.0,-0.475063333511
1485999164469615585,-0.0,0.0,0.0,0.0,0.0,-0.267195653915
1485999164473475325,-0.0,0.0,0.0,0.0,0.0,0.069289226532
1485999164477560273,-0.0,0.0,0.0,0.0,0.0,0.257351617813
1485999164481780741,-0.0,0.0,0.0,0.0,0.0,-0.0
1485999165470000533,-0.08246101439,0.0,0.0,0.0,0.0,-0.0
1485999165473887043,-0.16492202878,0.0,0.0,0.0,0.0,-0.0
1485999165477820481,-0.26801353693,0.0,0.0,0.0,0.0,-0.0
1485999165481749647,-0.371105074883,0.0,0.0,0.0,0.0,-0.0
1485999165489645897,-0.494827121496,0.0,0.0,0.0,0.0,-0.0
1485999165493564074,-0.577288150787,0.0,0.0,0.0,0.0,-0.0
1485999165497581887,-0.783471167088,0.0,0.0,0.0,0.0,-0.0494839310646
1485999165501785064,-0.927823722363,0.0,0.0,0.0,0.0,-0.0989678621292
1485999165505987616,-1.25772881508,0.0,0.0,0.0,0.0,-0.138549156189
1485999165509610689,-1.54643392563,0.0,0.0,0.0,0.0,-0.237517018318
1485999165513835793,-1.7938169241,0.0,0.0,0.0,0.0,-0.316708889008
1485999165517562460,-2.0,0.0,0.0,0.0,0.0,-0.395871448517
1485999165521509179,-2.0,0.0,0.0,0.0,0.0,-0.445355386734
1485999165525523762,-2.0,0.0,0.0,0.0,0.0,-0.504741954803
1485999165529515533,-2.0,0.0,0.0,0.0,0.0,-0.554225921631
1485999165533481887,-2.0,0.0,0.0,0.0,0.0,-0.593807201385
1485999165537575637,-2.0,0.0,0.0,0.0,0.0,-0.653193740845
1485999165541606366,-2.0,0.0,0.0,0.0,0.0,-0.712580337524
1485999165545592616,-2.0,0.0,0.0,0.0,0.0,-0.762064247131
1485999165549639022,-2.0,0.0,0.0,0.0,0.0,-0.811548213959
1485999165554004751,-2.0,0.0,0.0,0.0,0.0,-0.841256160736
1485999165557568293,-2.0,0.0,0.0,0.0,0.0,-0.910516090393
1485999165561678345,-2.0,0.0,0.0,0.0,0.0,-0.96
1485999165614311470,-2.0,0.0,0.0,0.0,0.0,-0.96
1485999165617729699,-2.0,0.0,0.0,0.0,0.0,-0.96
1485999165625886053,-2.0,0.0,0.0,0.0,0.0,-0.96
1485999165633943866,-2.0,0.0,0.0,0.0,0.0,-0.96
1485999165654115428,-2.0,0.0,0.0,0.0,0.0,-0.96
1485999165981701730,-2.0,0.0,0.0,0.0,0.0,-0.96
1485999166002075376,-1.95879995823,0.0,0.0,0.0,0.0,-0.96
1485999166005960064,-1.77324748039,0.0,0.0,0.0,0.0,-0.96
1485999166009619543,-1.44334232807,0.0,0.0,0.0,0.0,-0.96
1485999166013590793,-0.432996600866,0.0,0.0,0.0,0.0,-0.96
1485999166017644335,-0.0,0.0,0.0,0.0,0.0,-0.96
1485999166021541782,0.185613572598,0.0,0.0,0.0,0.0,-0.96
1485999166025730845,-0.0,0.0,0.0,0.0,0.0,-0.96
1485999166049577980,-0.0,0.0,0.0,0.0,0.0,-0.94022397995
1485999166053690532,-0.0,0.0,0.0,0.0,0.0,-0.920418720245
1485999166065976782,-0.0,0.0,0.0,0.0,0.0,-0.910516090393
1485999166089614543,-0.0,0.0,0.0,0.0,0.0,-0.910516090393
1485999166141550324,-0.0,0.0,0.0,0.0,0.0,-0.96
1485999166189528918,-0.103091523051,0.0,0.0,0.0,0.0,-0.96
1485999166193506782,-0.26801353693,0.0,0.0,0.0,0.0,-0.96
1485999166197643605,-0.371105074883,0.0,0.0,0.0,0.0,-0.96
1485999166201878189,-0.453566074371,0.0,0.0,0.0,0.0,-0.96
1485999166209562407,-0.721640646458,0.0,0.0,0.0,0.0,-0.96
1485999166213790064,-0.865993201733,0.0,0.0,0.0,0.0,-0.96
1485999166217557407,-1.01028478146,0.0,0.0,0.0,0.0,-0.96
1485999166221622043,-1.31962037086,0.0,0.0,0.0,0.0,-0.96
1485999166225561053,-1.54643392563,0.0,0.0,0.0,0.0,-0.96
1485999166229575064,-1.73198640347,0.0,0.0,0.0,0.0,-0.96
1485999166233851209,-1.91753900051,0.0,0.0,0.0,0.0,-0.96
1485999166237601522,-2.0,0.0,0.0,0.0,0.0,-0.96
1485999167829883188,-2.0,0.0,0.0,0.0,0.0,-0.890740070343
1485999167833650063,-1.85570847988,0.0,0.0,0.0,0.0,-0.811548213959
1485999167837620688,-1.71135592461,0.0,0.0,0.0,0.0,-0.752161617279
1485999167841583813,-1.54643392563,0.0,0.0,0.0,0.0,-0.633417778015
1485999167849803240,-1.25772881508,0.0,0.0,0.0,0.0,-0.524547271729
1485999167854208917,-1.0928068161,0.0,0.0,0.0,0.0,-0.465160675049
1485999167857880948,-1.01028478146,0.0,0.0,0.0,0.0,-0.415676736832
1485999167861569646,-0.927823722363,0.0,0.0,0.0,0.0,-0.316708889008
1485999167865875167,-0.907193183899,0.0,0.0,0.0,0.0,-0.237517018318
1485999167869657928,-0.865993201733,0.0,0.0,0.0,0.0,-0.158354444504
1485999167873633813,-0.865993201733,0.0,0.0,0.0,0.0,-0.0989678621292
1485999167877674282,-0.865993201733,0.0,0.0,0.0,0.0,-0.0494839310646
1485999167881632303,-0.845362722874,0.0,0.0,0.0,0.0,-0.0
1485999167886379542,-0.804101705551,0.0,0.0,0.0,0.0,-0.0
1485999167889593032,-0.783471167088,0.0,0.0,0.0,0.0,-0.0
1485999167894105376,-0.742271184921,0.0,0.0,0.0,0.0,-0.0
1485999167897768709,-0.721640646458,0.0,0.0,0.0,0.0,-0.0
1485999167901587198,-0.659810185432,0.0,0.0,0.0,0.0,-0.0
1485999167906309282,-0.577288150787,0.0,0.0,0.0,0.0,-0.0
1485999167909693084,-0.515457630157,0.0,0.0,0.0,0.0,-0.0
1485999167913636001,-0.494827121496,0.0,0.0,0.0,0.0,-0.0
1485999167925916834,-0.453566074371,0.0,0.0,0.0,0.0,-0.0
1485999167946207875,-0.556657612324,0.0,0.0,0.0,0.0,-0.0
1485999167949668657,-0.659810185432,0.0,0.0,0.0,0.0,-0.0
1485999167954135740,-0.742271184921,0.0,0.0,0.0,0.0,-0.0
1485999167957692146,-0.865993201733,0.0,0.0,0.0,0.0,-0.0
1485999167961564230,-1.03091526031,0.0,0.0,0.0,0.0,-0.0
1485999167965962146,-1.31962037086,0.0,0.0,0.0,0.0,-0.0
1485999167969615115,-1.5051728487,0.0,0.0,0.0,0.0,-0.0
1485999167973712875,-1.62889492512,0.0,0.0,0.0,0.0,-0.0
1485999167977741105,-1.7938169241,0.0,0.0,0.0,0.0,-0.0
1485999167981538553,-1.89690852165,0.0,0.0,0.0,0.0,-0.0
1485999167985822407,-2.0,0.0,0.0,0.0,0.0,-0.0
1485999167989536521,-2.0,0.0,0.0,0.0,0.0,-0.0
1485999167993479907,-2.0,0.0,0.0,0.0,0.0,-0.0
1485999168026224959,-2.0,0.0,0.0,0.0,0.0,-0.0
1485999168033537355,-2.0,0.0,0.0,0.0,0.0,-0.0
1485999168037618865,-2.0,0.0,0.0,0.0,0.0,-0.0
1485999168041489594,-2.0,0.0,0.0,0.0,0.0,-0.0
1485999168045898605,-2.0,0.0,0.0,0.0,0.0,-0.0
1485999168066112146,-2.0,0.0,0.0,0.0,0.0,-0.0197759950161
1485999168069661157,-2.0,0.0,0.0,0.0,0.0,-0.0791625738144
1485999168073544907,-2.0,0.0,0.0,0.0,0.0,-0.108841209412
1485999168078035115,-2.0,0.0,0.0,0.0,0.0,-0.207838368416
1485999168081802615,-2.0,0.0,0.0,0.0,0.0,-0.306806230545
1485999168086251782,-2.0,0.0,0.0,0.0,0.0,-0.415676736832
1485999168089894334,-2.0,0.0,0.0,0.0,0.0,-0.494839324951
1485999168094049907,-2.0,0.0,0.0,0.0,0.0,-0.574031181335
1485999168097756053,-2.0,0.0,0.0,0.0,0.0,-0.653193740845
1485999168101766105,-2.0,0.0,0.0,0.0,0.0,-0.752161617279
1485999168105939907,-2.0,0.0,0.0,0.0,0.0,-0.831353473663
1485999168109887667,-2.0,0.0,0.0,0.0,0.0,-0.910516090393
1485999168113853344,-2.0,0.0,0.0,0.0,0.0,-0.96
1485999168385890948,-1.85570847988,0.0,0.0,0.0,0.0,-0.96
1485999168389522407,-1.60826444626,0.0,0.0,0.0,0.0,-0.96
1485999168393531261,-1.31962037086,0.0,0.0,0.0,0.0,-0.96
1485999168397521834,-0.865993201733,0.0,0.0,0.0,0.0,-0.96
1485999168401427875,-0.515457630157,0.0,0.0,0.0,0.0,-0.96
1485999168405870688,-0.329905092716,0.0,0.0,0.0,0.0,-0.96
1485999168409598188,-0.0,0.0,0.0,0.0,0.0,-0.96
1485999168417622511,-0.0,0.0,0.0,0.0,0.0,-0.910516090393
1485999168421775167,-0.0,0.0,0.0,0.0,0.0,-0.841256160736
1485999168426167459,-0.0,0.0,0.0,0.0,0.0,-0.791772193909
1485999168430923761,-0.0,0.0,0.0,0.0,0.0,-0.732385654449
1485999168433960636,-0.0,0.0,0.0,0.0,0.0,-0.544323234558
1485999168437717667,-0.0,0.0,0.0,0.0,0.0,-0.28700094223
1485999168441757302,-0.0,0.0,0.0,0.0,0.0,-0.0296786409616
1485999168445696052,-0.0,0.0,0.0,0.0,0.0,-0.0
